"YEAR","STATE","UNIT_ID","FIRE_NUM","FIRE_NAME","AGENCY","C_METHOD","CAUSE","INC_NUM","OBJECTIVE","COMMENTS","REPORT_AC","GIS_ACRES","Shape_Leng","Shape_Area","ALARM_DATE","CONT_DATE_","ID_NUM"
1917,CA,LPF,00000034,,USF,0,9,00000000,1,,0.000000000000000,21242.248046875000000,37732.981020789600000,85964326.402404100000000,01/04/1,01/04/1,295
1917,CA,LNF,00000053,,USF,0,1,00000000,1,,0.000000000000000,7948.640625000000000,28271.777961530300000,32167006.467471000000000,01/04/1,01/04/1,296
1917,CA,CNF,00000131,,USF,0,14,00000000,1,,0.000000000000000,5199.906738281250000,24825.426935261300000,21043276.769451500000000,01/04/1,01/04/1,297
1918,CA,PNF,00000007,,USF,0,14,00000000,1,,0.000000000000000,5676.166503906250000,21514.377974080900000,22970630.347211900000000,01/04/1,01/04/1,298
1918,CA,LNF,00000018,,USF,0,9,00000000,1,,0.000000000000000,16111.452148437500000,46465.054214433500000,65200735.212263400000000,01/04/1,01/04/1,299
1919,CA,LAC,00000000,SAN GABRIEL,CCO,0,14,00000000,1,,0.000000000000000,54609.773437500000000,137054.832229150000000,220997912.652074000000000,09/12/19,01/04/1,300
1919,CA,PNF,00000005,,USF,0,14,00000000,1,,0.000000000000000,5642.408203125000000,39399.589706881800000,22834016.005319300000000,01/04/1,01/04/1,301
1922,CA,LAC,00000000,MINT CYN,CCO,0,14,00000000,1,,0.000000000000000,20512.109375000000000,85799.473088732900000,83009558.692298900000000,09/17/22,01/04/1,302
1919,CA,CNF,00000090,,USF,0,14,00000000,1,,0.000000000000000,6692.959960937500000,59734.720985111700000,27085447.579769400000000,01/04/1,01/04/1,303
1921,CA,LPF,00000011,,USF,0,9,00000000,1,,0.000000000000000,63909.863281250000000,73176.542192884600000,258634041.192867000000000,01/04/1,01/04/1,304
1921,CA,LPF,00000009,,USF,0,9,00000000,1,,0.000000000000000,5930.740722656250000,35494.368887892100000,24000856.383804400000000,01/04/1,01/04/1,305
1921,CA,LPF,00000005,,USF,0,9,00000000,1,,0.000000000000000,11089.521484375000000,41292.122465307300000,44877701.823696900000000,01/04/1,01/04/1,306
1921,CA,LPF,00000021,,USF,0,9,00000000,1,,0.000000000000000,8289.190429687500000,37052.593733112100000,33545163.743099300000000,01/04/1,01/04/1,307
1985,CA,CNF,00000024,ROBLAR,USF,8,9,00000000,1,,8425.000000000000000,8136.138183593750000,32264.699205878800000,32925783.711761700000000,07/01/85,07/04/85,308
1979,CA,ENF,00000045,CHILI BAR,USF,8,4,00000000,1,,7024.000000000000000,6927.485351562500000,28543.144784214900000,28034538.621434200000000,09/16/79,09/22/79,309
1950,CA,LMU,00000025,PUMICE MILL,CDF,0,14,00000000,1,,0.000000000000000,6455.312988281250000,25045.867540763400000,26123724.400624400000000,08/22/50,01/04/1,310
1950,CA,MEU,00000219,RANCHERIA CREEK,CDF,0,14,00000000,1,,0.000000000000000,6515.263671875000000,27833.160275302200000,26366337.280127300000000,09/02/50,01/04/1,311
1950,CA,BEU,00000054,MACK,CDF,0,14,00000000,1,,0.000000000000000,35380.453125000000000,56756.979171359200000,143179620.380096000000000,08/17/50,01/04/1,312
1950,CA,PNF,00000112,MILLFORD,USF,0,9,00000000,1,,0.000000000000000,9185.315429687500000,31281.122109210300000,37171651.680538100000000,09/02/50,01/04/1,313
1992,CA,TCU,00000697,MOCASSIN,CDF,0,4,00003985,1,,0.000000000000000,9458.460937500000000,37651.281470645400000,38277032.695441600000000,08/01/92,01/04/1,314
1991,CA,LNU,00000000,GEYSERS FIRE,CDF,0,14,00000963,1,,0.000000000000000,5770.718261718750000,28906.145195152000000,23353268.309779700000000,10/20/91,01/04/1,315
1942,CA,PNF,00000001,,USF,0,14,00000000,1,,0.000000000000000,7422.147949218750000,29286.438378416100000,30036366.837722300000000,01/04/1,01/04/1,316
1918,CA,KNF,00000239,,USF,0,14,00000000,1,,0.000000000000000,13174.344726562500000,46293.388660440000000,53314682.498551000000000,01/04/1,01/04/1,317
1924,CA,SQF,00000656,,USF,0,9,00000000,1,,0.000000000000000,8603.447265625000000,48342.681187705100000,34816917.021223400000000,01/04/1,01/04/1,318
1924,CA,SQF,00000876,,USF,0,9,00000000,1,,0.000000000000000,12523.040039062500000,45739.060691424900000,50678944.520373200000000,01/04/1,01/04/1,319
1927,CA,SRF,00200178,BLUFF CREEK,USF,0,1,00000000,1,,0.000000000000000,5656.385253906250000,24864.206661076600000,22890579.358901600000000,07/29/27,01/04/1,320
1928,CA,CNF,00000096,,USF,0,9,00000000,1,,0.000000000000000,5693.021972656250000,28421.218174804200000,23038841.821406500000000,01/04/1,01/04/1,321
1928,CA,RRU,00000000,,CDF,0,14,00000000,1,,0.000000000000000,60175.281250000000000,83604.817765440800000,243520726.639870000000000,01/04/1,01/04/1,322
1928,CA,BDF,00000000,,USF,0,14,00000000,1,,0.000000000000000,6113.884765625000000,23030.410393548700000,24742014.221124600000000,01/04/1,01/04/1,323
1928,CA,BDF,00000000,,USF,0,14,00000000,1,,0.000000000000000,13172.701171875000000,48010.231759176100000,53308029.182643100000000,01/04/1,01/04/1,324
1928,CA,LNF,00000035,,USF,0,9,00000000,1,,0.000000000000000,9596.285156250000000,35965.602440891000000,38834787.656716000000000,01/04/1,01/04/1,325
1954,CA,BEU,00000058,DEVIL,CDF,0,9,00000000,1,,0.000000000000000,13094.437500000000000,36928.517642968100000,52991309.356683800000000,10/10/54,01/04/1,326
1949,CA,LNU,00000070,,CDF,0,14,00000000,1,,0.000000000000000,5664.563476562500000,24459.999044094000000,22923674.629002700000000,01/04/1,01/04/1,327
1949,CA,TOI,00000000,,USF,0,14,00000000,1,,0.000000000000000,8816.587890625000000,32998.294971547800000,35679465.941122900000000,01/04/1,01/04/1,328
1996,CA,AEU,00000345,SCOTT,CDF,0,7,00002866,1,,0.000000000000000,8827.958007812500000,35449.587336988300000,35725479.560807400000000,08/02/96,01/04/1,329
1929,CA,SRF,00200282,BLUE CREEK #3,USF,0,5,00000000,1,,0.000000000000000,6705.641113281250000,28965.275741486900000,27136766.921464200000000,11/24/29,01/04/1,330
1929,CA,MNF,00000004,RED BANK,USF,0,4,00000000,1,,0.000000000000000,7033.888183593750000,29722.216154712100000,28465135.376833100000000,01/04/1,01/04/1,331
1930,CA,LAC,00000000,POTRERO NO. 42,CCO,0,14,00000000,1,,0.000000000000000,8783.471679687500000,51982.406709544000000,35545447.299623300000000,01/04/1,01/04/1,332
1931,CA,SQF,00000022,,USF,0,9,00000000,1,,0.000000000000000,6096.837890625000000,25035.178279122200000,24673027.571116700000000,01/04/1,01/04/1,333
1944,CA,MEU,00000011,IRONLES #2,CDF,0,14,00000000,1,,0.000000000000000,9537.259765625000000,32935.821171323500000,38595920.815556500000000,08/27/44,01/04/1,334
1944,CA,MEU,00000132,FOSTER MOUNTAIN,CDF,0,14,00000000,1,,0.000000000000000,6990.430664062500000,29230.736156667800000,28289268.386439600000000,09/05/44,01/04/1,335
1944,CA,MEU,00000202,ALASKA RIDGE,CDF,0,14,00000000,1,,0.000000000000000,6151.589843750000000,25087.489482896300000,24894600.197708200000000,09/22/44,01/04/1,336
1944,CA,MEU,00000133,COLD SPRINGS,CDF,0,14,00000000,1,,0.000000000000000,5282.923339843750000,22884.301935520800000,21379232.941188500000000,09/05/44,01/04/1,337
1996,CA,FKU,00000081,TRIMMER 2,CDF,8,7,00032476,1,,5607.000000000000000,6147.728515625000000,27923.497208758300000,24878973.929720000000000,08/17/96,08/19/96,338
1975,CA,CNF,00000097,TENAJA,USF,8,2,00000000,1,,7433.000000000000000,10161.606445312500000,34178.823123693200000,41122563.296712100000000,09/22/75,09/26/75,339
1932,CA,SNF,00000002,,USF,0,14,00000000,1,,0.000000000000000,7390.818847656250000,27449.091532844200000,29909582.403353300000000,01/04/1,01/04/1,340
1966,CA,BTU,00000000,PROJECT 19,CDF,0,14,00000000,1,,0.000000000000000,5724.950683593750000,28573.714014266700000,23168054.205775300000000,08/25/66,01/04/1,341
1957,CA,RRU,00000053,FIASCO,CDF,0,14,00000000,1,,0.000000000000000,7309.963378906250000,30553.453996472800000,29582371.853487500000000,06/18/57,01/04/1,342
1999,CA,MVU,00000000,LA JOLLA,CDF,0,5,00000000,1,,0.000000000000000,7845.939941406250000,32599.599707162700000,31751393.379172500000000,10/07/99,01/04/1,343
1957,CA,MDF,00000056,MILEPOST 40,USF,0,9,00000000,1,,0.000000000000000,12182.706054687500000,35650.224003607900000,49301663.011576400000000,07/02/57,01/04/1,344
1957,CA,KNF,00000081,BOGUS ESCAPE,USF,0,9,00000000,1,,0.000000000000000,10738.072265625000000,41694.698820858700000,43455435.329213500000000,09/24/57,01/04/1,345
1932,CA,MNF,00000046,HAYSHED,USF,0,2,00000000,1,,0.000000000000000,10045.277343750000000,29097.505404408900000,40651796.413583900000000,01/04/1,01/04/1,346
1933,CA,MNF,00000017,DAN PITNEY,USF,0,14,00000000,1,,0.000000000000000,8052.489257812500000,28464.764599525700000,32587268.095565500000000,01/04/1,01/04/1,347
1934,CA,PNF,00000002,,USF,0,14,00000000,1,,0.000000000000000,11292.455078125000000,39907.427689156900000,45698945.764604400000000,01/04/1,01/04/1,348
1934,CA,SNF,00000004,,USF,0,14,00000000,1,,0.000000000000000,8313.223632812500000,29033.863574393500000,33642422.318409400000000,01/04/1,01/04/1,349
1940,CA,RRU,00000000,,CDF,0,14,00000000,1,,0.000000000000000,12728.106445312500000,44828.120736502400000,51508817.359548900000000,01/04/1,01/04/1,350
1940,CA,BDF,00000000,,USF,0,14,00000000,1,,0.000000000000000,10595.772460937500000,32915.083636112900000,42879571.224726000000000,01/04/1,01/04/1,351
1940,CA,BDF,00000000,,USF,0,14,00000000,1,,0.000000000000000,9038.066406250000000,46079.093060179600000,36575756.885885700000000,01/04/1,01/04/1,352
1942,CA,BDF,00000000,,USF,0,14,00000000,1,,0.000000000000000,5786.655761718750000,26645.433308171800000,23417765.202544200000000,01/04/1,01/04/1,353
1942,CA,LPF,00000044,,USF,0,9,00000000,1,,0.000000000000000,19417.083984375000000,56556.980406830300000,78578153.432505500000000,01/04/1,01/04/1,354
1942,CA,LPF,00000028,,USF,0,9,00000000,1,,0.000000000000000,20650.958984375000000,56664.535337278400000,83571465.846355000000000,01/04/1,01/04/1,355
1942,CA,BDF,00000000,,USF,0,14,00000000,1,,0.000000000000000,14213.981445312500000,41622.015417708300000,57521941.750001500000000,01/04/1,01/04/1,356
1939,CA,LPF,00000017,,USF,0,9,00000000,1,,0.000000000000000,28313.521484375000000,42373.944328170500000,114580759.287148000000000,01/04/1,01/04/1,357
1939,CA,LPF,00000019,,USF,0,9,00000000,1,,0.000000000000000,6506.208007812500000,21901.225926132100000,26329689.247577000000000,01/04/1,01/04/1,358
1980,CA,RRU,00001727,TURNER,CDF,0,14,00022240,1,,0.000000000000000,31446.839843750000000,63079.020161125000000,127260845.630022000000000,11/16/80,01/04/1,359
1980,CA,ANF,00000141,THUNDER,USF,0,2,00000000,1,,12100.000000000000000,10008.612304687500000,34920.556280998900000,40503417.779393100000000,11/24/80,12/02/80,360
1958,CA,LAC,00000000,,CCO,0,14,00000000,1,,0.000000000000000,13943.541015625000000,51659.503002066000000,56427509.705959800000000,10/02/58,01/04/1,361
1967,CA,RRU,00000000,,CDF,0,14,00000000,1,,0.000000000000000,25622.816406250000000,86569.422747350000000,103691860.353022000000000,01/04/1,01/04/1,362
1967,CA,RRU,00000313,KOHLER,CDF,0,14,00000000,1,,0.000000000000000,6882.183105468750000,28964.925914180300000,27851206.663236900000000,07/09/67,01/04/1,363
1967,CA,VNC,00000000,DEVONSHIRE-PARKER,CCO,0,14,00000000,1,,0.000000000000000,23093.650390625000000,143695.742634202000000,93456685.318712700000000,10/15/67,01/04/1,364
1967,CA,VNC,0000380A,SENCE RANCH,CCO,0,14,00000000,1,,0.000000000000000,18354.265625000000000,86073.419518600600000,74277077.331126900000000,10/15/67,01/04/1,365
1980,CA,LAC,00000324,STABLE FIRE,CCO,0,14,00711897,1,,0.000000000000000,6048.666015625000000,35104.969031951100000,24478082.542609900000000,11/15/80,01/04/1,366
1980,CA,CNF,00000014,COLLINS VALLEY,USF,0,1,00000000,1,,0.000000000000000,5998.163085937500000,34070.985525380300000,24273705.035292200000000,07/27/80,01/04/1,367
1939,CA,MNF,00000028,PINE RIDGE,USF,0,9,00000000,1,,0.000000000000000,6042.822265625000000,28948.432684102100000,24454434.922023300000000,01/04/1,01/04/1,368
1939,CA,MNF,00000019,THATCHER CREEK,USF,0,9,00000000,1,,0.000000000000000,6637.560058593750000,24382.417754512300000,26861251.853069500000000,01/04/1,01/04/1,369
1940,CA,LAC,00000000,TOWNLEY CYN-PICO CYN,CCO,0,14,00000000,1,,0.000000000000000,6531.623535156250000,35743.982297125100000,26432543.160951700000000,07/23/40,01/04/1,370
1954,CA,BDU,00000079,PANORAMA,CDF,0,14,00000000,1,,0.000000000000000,5453.680664062500000,33432.975219732700000,22070262.422855300000000,09/25/54,01/04/1,371
1954,CA,ENF,00000001,,USF,0,9,00000000,1,,0.000000000000000,14709.954101562500000,42581.377379439100000,59529071.719467800000000,01/04/1,01/04/1,372
1944,CA,CNF,00000073,,USF,0,14,00000000,1,,0.000000000000000,6174.357910156250000,26457.522012511700000,24986739.016817600000000,01/04/1,01/04/1,373
1944,CA,CNF,00000065,,USF,0,9,00000000,1,,0.000000000000000,9790.202148437500000,33534.312864228500000,39619542.649651800000000,01/04/1,01/04/1,374
1944,CA,CNF,00000006,,USF,0,14,00000000,1,,0.000000000000000,12473.179687500000000,33425.041048751000000,50477166.202962100000000,01/04/1,01/04/1,375
1958,CA,VNC,00000000,CALUMET CANYON,CCO,0,14,00000000,1,,0.000000000000000,17213.537109375000000,119658.077772664000000,69660712.287009200000000,10/21/58,01/04/1,376
1990,CA,ORC,00000000,YORBA,CCO,0,14,00000000,1,,0.000000000000000,7883.514160156250000,30789.711172159900000,31903450.085866300000000,01/04/1,01/04/1,377
1988,CA,SHF,00000227,HERMIT,USF,8,9,00000000,1,,7600.000000000000000,8146.649414062500000,32131.704319762200000,32968320.754451500000000,09/28/88,10/02/88,378
1988,CA,SHU,00000648,FERN,CDF,0,14,00004348,1,,0.000000000000000,7558.077636718750000,30612.672677229000000,30586454.601326600000000,09/17/88,01/04/1,379
1924,CA,TNF,00000006,,USF,0,9,00000000,1,,0.000000000000000,14670.565429687500000,51042.653297859600000,59369670.520137500000000,01/04/1,01/04/1,380
1936,CA,SNF,00000002,,USF,0,14,00000000,1,,0.000000000000000,10673.555664062500000,30462.085341823800000,43194345.556878500000000,01/04/1,01/04/1,381
1938,CA,BDF,00000000,,USF,0,14,00000000,1,,0.000000000000000,12492.816406250000000,38811.179624887500000,50556634.791653900000000,01/04/1,01/04/1,382
1938,CA,MDF,00000081,HOSPITAL ROC,USF,0,9,00000000,1,,0.000000000000000,14245.231445312500000,48044.005991040500000,57648404.872664800000000,08/03/38,01/04/1,383
1938,CA,SRF,00101521,RED CAP,USF,0,14,00000000,1,,0.000000000000000,14867.953125000000000,51371.932473762600000,60168473.433278200000000,08/08/38,01/04/1,384
1938,CA,KNF,00000000,,USF,0,14,00000000,1,,0.000000000000000,9707.385742187500000,42091.041541036000000,39284398.077949700000000,01/04/1,01/04/1,385
1939,CA,CNF,00000071,,USF,0,9,00000000,1,,0.000000000000000,10730.827148437500000,45253.816094432100000,43426118.605166300000000,01/04/1,01/04/1,386
1939,CA,TGU,00000127,PAYNES CREEK,CDF,0,1,00000000,1,,0.000000000000000,10528.526367187500000,38664.487566471900000,42607435.468035800000000,07/19/39,01/04/1,387
1940,CA,CNF,00000002,,USF,0,9,00000000,1,,0.000000000000000,9121.861328125000000,44651.135863505600000,36914862.263970000000000,01/04/1,01/04/1,388
1941,CA,MDF,00000087,MAMMOTH,USF,0,9,00000000,1,,0.000000000000000,15606.963867187500000,40946.474632140800000,63159143.821702000000000,07/05/41,01/04/1,389
1943,CA,TGU,00000096,DIAMOND,CDF,0,14,00000000,1,,0.000000000000000,14920.540039062500000,35577.548268169500000,60381282.308526300000000,07/22/43,01/04/1,390
1943,CA,LAC,00000000,WOODLAND HILLS #65,CCO,0,14,00000000,1,,0.000000000000000,14919.072265625000000,136708.415173948000000,60375343.854043900000000,11/06/43,01/04/1,391
1943,CA,CNF,00000050,,USF,0,14,00000000,1,,0.000000000000000,40247.910156250000000,71571.229990993200000,162877516.190029000000000,01/04/1,01/04/1,392
1943,CA,TGU,00000093,PINE CREEK,CDF,0,14,00000000,1,,0.000000000000000,11359.849609375000000,37696.547368389700000,45971680.407006400000000,07/21/43,01/04/1,393
1943,CA,LNF,00000113,DALES\SOAP BUTTES,USF,0,9,00000000,1,,0.000000000000000,17350.650390625000000,64865.682507585300000,70215593.258852400000000,07/11/43,01/04/1,394
1954,CA,RRU,00000109,JAMESON,CDF,0,14,00000000,1,,0.000000000000000,7881.311035156250000,39219.302849246200000,31894534.763488100000000,08/30/54,01/04/1,395
1981,NV,TOI,00000130,,USF,0,1,00000000,1,,0.000000000000000,5138.479980468750000,23613.406137263000000,20794690.415660700000000,08/09/81,01/04/1,396
1981,NV,TOI,00000130,,USF,0,1,00000000,1,,0.000000000000000,5951.095214843750000,20806.983967947700000,24083227.006498800000000,08/09/81,01/04/1,397
2003,CA,TNF,00000031,CHILCOOT,USF,0,1,00000000,1,Containment 'fire_day' estimated,5635.000000000000000,5641.614257812500000,32999.697115567800000,22830802.153016700000000,07/20/03,07/21/03,398
1950,CA,RRU,00000532,MORRELL,CDF,0,14,00000000,1,,0.000000000000000,5117.615234375000000,24479.791330941800000,20710254.585234200000000,08/05/50,01/04/1,399
1956,CA,MVU,00000201,PINE MTN.,CDF,0,14,00000000,1,,0.000000000000000,7782.198730468750000,46432.284341397000000,31493440.291064000000000,09/08/56,01/04/1,400
1961,CA,AEU,00000072,RANCHERIA,CDF,0,14,00000000,1,,0.000000000000000,34104.425781250000000,74588.009029129500000,138015714.233779000000000,09/02/61,01/04/1,401
1961,CA,SNU,00000202,ROADSIDE #44,CDF,0,14,00000000,1,,0.000000000000000,5968.042480468750000,34205.097831081100000,24151810.302269200000000,09/02/61,01/04/1,402
1966,CA,KRN,00000126,ORCHARD PEAK,CCO,0,14,00000000,1,,0.000000000000000,15484.938476562500000,72456.839242513900000,62665323.690667600000000,05/20/66,01/04/1,403
1955,CA,LNF,00000130,,USF,0,1,00000000,1,,0.000000000000000,17903.750000000000000,51835.775127930100000,72453906.168784900000000,01/04/1,01/04/1,404
1996,CA,MVU,00001516,OTAY #322,CDF,0,4,00008002,1,,0.000000000000000,16561.658203125000000,43062.723576093500000,67022656.218175000000000,10/22/96,01/04/1,405
1980,CA,BDU,00001186,PANORAMA,CDF,0,14,00009385,1,,0.000000000000000,23626.078125000000000,66661.517094262700000,95611345.624057600000000,11/24/80,01/04/1,406
1994,CA,TNF,00000042,COTTONWOOD,USF,8,7,00000000,1,,46800.000000000000000,48056.468750000000000,88445.088536296600000,194477632.885616000000000,08/16/94,08/31/94,407
1980,CA,LAC,I00000RE,DAM FIRE/USFS,CCO,0,14,00USFS0F,1,,0.000000000000000,7848.357910156250000,28429.355889226300000,31761177.197534400000000,09/02/80,01/04/1,408
1943,CA,CNF,00000055,,USF,0,14,00000000,1,,0.000000000000000,8626.443359375000000,26023.263132946400000,34909977.737278600000000,01/04/1,01/04/1,409
1944,CA,LPF,00000029,,USF,0,9,00000000,1,,0.000000000000000,17750.015625000000000,36821.853338304300000,71831767.213110600000000,01/04/1,01/04/1,410
1944,CA,CNF,00000063,,USF,0,9,00000000,1,,0.000000000000000,64419.628906250000000,101739.243209556000000,260696982.100302000000000,01/04/1,01/04/1,411
1945,CA,BDF,00000000,,USF,0,14,00000000,1,,0.000000000000000,8388.745117187500000,29948.100117551800000,33948047.187653100000000,01/04/1,01/04/1,412
1945,CA,BDF,00000000,,USF,0,14,00000000,1,,0.000000000000000,5032.747558593750000,24459.279883075800000,20366807.683466800000000,01/04/1,01/04/1,413
1945,CA,SHF,00000109,,USF,0,14,00000000,1,,0.000000000000000,5646.226074218750000,31843.072757773700000,22849466.012321500000000,01/04/1,01/04/1,414
1946,CA,SHU,00000000,MULETOWN,CDF,0,14,00000000,1,,0.000000000000000,25992.851562500000000,64657.517474379000000,105189338.700968000000000,01/04/1,01/04/1,415
1948,CA,TGU,00000139,MANTON,CDF,0,14,00000000,1,,0.000000000000000,8604.907226562500000,29826.494707083700000,34822822.625900400000000,08/06/48,01/04/1,416
1950,CA,MVU,00000806,SEQUAN #2,CDF,0,14,00000000,1,,0.000000000000000,5332.308105468750000,25079.567371075700000,21579086.233637400000000,11/10/50,01/04/1,417
1960,CA,LAC,00000000,,CCO,0,14,00000000,1,,0.000000000000000,22735.933593750000000,56826.257380175600000,92009060.089764600000000,07/20/60,01/04/1,418
1972,CA,MEU,00000171,MUD SPRINGS,CDF,0,14,00000000,1,,0.000000000000000,5450.069335937500000,23822.412856399400000,22055647.813563000000000,08/08/72,01/04/1,419
1972,CA,LNU,0000142Y,POCKET GULCH,CDF,0,14,00000000,1,,0.000000000000000,10431.376953125000000,34163.415584499400000,42214283.410112700000000,07/14/72,01/04/1,420
1955,CA,MEU,00000171,MUD SPRINGS,CDF,0,14,00000000,1,,0.000000000000000,8234.210937500000000,28978.040093576700000,33322669.517146500000000,09/03/55,01/04/1,421
1960,CA,RRU,00000000,,CDF,0,14,00000000,1,,0.000000000000000,5276.913574218750000,29481.328931390500000,21354911.473820400000000,01/04/1,01/04/1,422
1960,CA,LPF,00000017,,USF,0,9,00000000,1,,0.000000000000000,13638.195312500000000,31848.160468193600000,55191816.392427500000000,01/04/1,01/04/1,423
1958,CA,SHU,00000216,BLUE MT. ESCAPE,CDF,0,14,00000000,1,,0.000000000000000,5365.402343750000000,19520.101593695200000,21713012.138399400000000,09/07/58,01/04/1,424
1964,CA,HUU,00000000,MATTOLE,CDF,0,14,00000000,1,,0.000000000000000,16492.714843750000000,43778.652904561900000,66743646.746091300000000,09/23/64,01/04/1,425
1965,CA,SNU,00000277,P.G.& E.#10,CDF,0,14,00000000,1,,0.000000000000000,13171.747070312500000,48256.506984281200000,53304169.189962500000000,09/16/65,01/04/1,426
1962,CA,MMU,00000041,BOWERS,CDF,0,14,00000000,1,,0.000000000000000,7738.230957031250000,23577.500540435100000,31315510.479405400000000,08/27/62,01/04/1,427
1948,CA,ORC,00000010,GREEN RIVER,CCO,0,14,00000000,1,,0.000000000000000,53080.386718750000000,80922.567165403600000,214808707.946688000000000,01/04/1,01/04/1,428
1948,CA,MDF,00000066,,USF,0,14,00000000,1,,0.000000000000000,18188.023437500000000,45748.739837886400000,73604319.853704200000000,01/04/1,01/04/1,429
1949,CA,LAC,00000000,ATMORE,CCO,0,14,00000000,1,,0.000000000000000,9595.761718750000000,49743.652249370800000,38832670.677445800000000,11/02/49,01/04/1,430
1949,CA,LAC,00000000,HASKELL,CCO,0,14,00000000,1,,0.000000000000000,6948.488281250000000,41469.115042860300000,28119535.304069100000000,10/29/49,01/04/1,431
1950,CA,HUU,00000096,EDWARD HELM,CDF,0,14,00000000,1,,0.000000000000000,5047.445800781250000,19171.322752985200000,20426287.713249800000000,08/20/50,01/04/1,432
1950,CA,TCU,00000086,JACKSONVILLE,CDF,0,14,00000000,1,,0.000000000000000,5466.396484375000000,25842.203331409600000,22121720.979851800000000,09/04/50,01/04/1,433
1950,CA,LNU,00000073,LITTLE STONEY FIRE,CDF,0,14,00000000,1,,0.000000000000000,17367.359375000000000,55272.025988965500000,70283207.526279700000000,09/03/50,01/04/1,434
1950,CA,LMU,00000026,MAMMOTH,CDF,0,14,00000000,1,,0.000000000000000,7061.216308593750000,26146.526038015600000,28575728.315520900000000,08/31/50,01/04/1,435
1950,CA,MEU,00000216,N.W.P.RR #20A,CDF,0,14,00000000,1,,0.000000000000000,5185.083007812500000,20780.959328850500000,20983286.287927700000000,09/02/50,01/04/1,436
1951,CA,SHF,00000098,,USF,0,1,00000000,1,,0.000000000000000,8289.224609375000000,33103.488071034100000,33545300.608017600000000,01/04/1,01/04/1,437
1964,CA,LNU,00000198,C. HANLY,CDF,0,14,00000000,1,,0.000000000000000,55960.703125000000000,112184.335620077000000,226464937.840713000000000,09/19/64,01/04/1,438
1972,CA,LPF,00000082,BEAR,USF,8,9,00000000,1,,17150.000000000000000,17326.335937500000000,35862.467874115100000,70117191.134922900000000,08/22/72,08/29/72,439
1977,CA,SKU,00000289,LIGHTNING #38,CDF,0,14,00000000,1,,0.000000000000000,23447.453125000000000,49544.825591875500000,94888476.719561100000000,08/03/77,01/04/1,440
1977,CA,SHU,00000108,HORRS CORNER,CDF,0,1,00000000,1,,0.000000000000000,9767.758789062500000,35370.970095949700000,39528715.966057300000000,08/02/77,01/04/1,441
1977,CA,LMU,00000223,EAGLE LAKE,CDF,0,14,00000000,1,,0.000000000000000,6161.823730468750000,38312.766756899900000,24936014.985635300000000,08/02/77,01/04/1,442
1959,CA,TNF,00000014,,USF,0,9,00000000,1,,0.000000000000000,11427.776367187500000,41415.887443071600000,46246571.011851500000000,01/04/1,01/04/1,443
1953,CA,BEU,00000065,SAM JONES,CDF,0,14,00000000,1,,0.000000000000000,35455.453125000000000,90041.781059022900000,143483134.399722000000000,07/10/53,01/04/1,444
1952,CA,SCU,00000175,SAUNDERS,CDF,0,14,00000000,1,,0.000000000000000,7219.219726562500000,31629.024597535800000,29215145.042107900000000,10/01/52,01/04/1,445
1952,CA,SCU,00000116,SHANTI ASHRAMA,CDF,0,14,00000000,1,,0.000000000000000,5458.453125000000000,29434.492053873500000,22089576.135538200000000,08/17/52,01/04/1,446
1977,CA,MDF,00000172,GERIGCOUGAR,USF,8,1,00000000,1,,18870.000000000000000,21163.769531250000000,64943.519456634300000,85646738.416212200000000,08/02/77,08/12/77,447
1978,CA,LAC,00005413,KANAN FIRE,CCO,0,14,00312036,1,,0.000000000000000,25588.970703125000000,86459.287645056500000,103554893.070066000000000,10/23/78,01/04/1,448
1978,CA,LAC,00000115,MANDEVILLE FIRE/LA CITY,CCO,0,14,00031000,1,,0.000000000000000,6086.348632812500000,40352.241961187800000,24630578.304983600000000,10/23/78,01/04/1,449
1952,CA,MVU,0000555A,INDIAN POTRERO,CDF,0,14,00000000,1,,0.000000000000000,5604.794921875000000,27094.035109940700000,22681799.569808600000000,11/04/52,01/04/1,450
1957,CA,LNU,00000006,PETERSON ESTATES #2,CDF,0,14,00000000,1,,0.000000000000000,6258.816406250000000,23834.955057635300000,25328532.206778600000000,09/02/57,01/04/1,451
1957,CA,LMU,00000031,SPRR MAINLINE #20,CDF,0,14,00000000,1,,0.000000000000000,11667.706054687500000,47358.363743746100000,47217530.667213300000000,08/18/57,01/04/1,452
1987,CA,KNF,00000245,FORT/COPPER,USF,8,1,00000000,1,,26840.000000000000000,30975.404296875000000,63677.667181524400000,125353010.377868000000000,08/30/87,10/07/87,453
1980,CA,BDU,00000657,FAIRVIEW,CDF,0,14,00005890,1,,0.000000000000000,10957.004882812500000,33580.905090551200000,44341424.766771200000000,07/27/80,01/04/1,454
1987,CA,LAC,00004287,RUBY FIRE,CCO,8,9,00831493,1,,10700.000000000000000,10092.914062500000000,41724.411639594600000,40844574.562819900000000,09/20/87,09/20/87,455
1917,CA,ENF,00000000,,USF,0,14,00000000,1,,0.000000000000000,10058.083984375000000,51653.656114869700000,40703622.636164700000000,01/04/1,01/04/1,456
1957,CA,LPF,00000024,,USF,0,9,00000000,1,,0.000000000000000,16627.814453125000000,38382.903902773400000,67290379.882119100000000,01/04/1,01/04/1,457
1973,CA,MNF,00000061,BARKERVILLE,USF,8,9,00000000,1,,22000.000000000000000,26427.541015625000000,67791.022955408400000,106948465.298210000000000,09/01/73,09/04/73,458
