State,Fips,Postal,Name,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen
45,005,SC,Allendale County,21527,22491,20832,25417,25329,23942,24615,24820,25633,28341
45,007,SC,Anderson County,38667,38725,41066,41691,44747,41399,38851,41000,39905,43545
45,009,SC,Bamberg County,25648,26299,28110,27421,30305,28266,29101,28467,30170,33478
45,011,SC,Barnwell County,27194,30155,31535,30601,35460,30549,30898,33178,32042,34671
45,013,SC,Beaufort County,48577,49638,51209,54209,55897,54085,55266,55018,54139,59916
45,015,SC,Berkeley County,43545,44733,48162,48746,49414,49609,49284,49516,49872,53384
45,017,SC,Calhoun County,34797,35698,38032,39141,38803,39537,37507,38417,42006,44184
45,019,SC,Charleston County,39962,42465,43697,47297,50213,46145,46187,49432,48200,53047
45,021,SC,Cherokee County,35374,35555,35649,37815,37436,35807,35223,36400,37135,41005
45,023,SC,Chester County,34126,33316,34477,36522,35886,33640,34908,32857,33718,39636
45,025,SC,Chesterfield County,30878,31527,31957,33458,34492,32267,32483,30378,31936,36527
45,027,SC,Clarendon County,27491,27944,30264,31814,32725,29840,30913,30780,30519,32490
45,029,SC,Colleton County,30733,31059,33852,34703,34136,35935,32446,32963,33208,36960
45,031,SC,Darlington County,31982,33739,35807,39434,37650,34577,33772,36248,34103,37090
45,033,SC,Dillon County,27309,28395,28612,28979,30935,28653,28665,26308,29205,35492
45,035,SC,Dorchester County,47124,49636,50485,53613,60254,52443,51132,51332,53924,58982
45,037,SC,Edgefield County,36009,39347,39780,41360,42422,38885,41501,42289,42065,47528
45,039,SC,Fairfield County,31431,32748,33058,34174,35880,32694,32261,34700,34007,38755
45,041,SC,Florence County,35835,37251,38417,40371,40997,39919,38914,39663,40577,43550
45,043,SC,Georgetown County,37679,35050,42117,41421,48132,40573,38340,40864,40962,44157
45,045,SC,Greenville County,42439,42714,42276,47867,48147,45917,45666,48480,47044,51213
45,047,SC,Greenwood County,35918,36629,38430,40428,39628,39586,35619,37038,37187,40327
45,049,SC,Hampton County,29120,31309,31981,33300,36003,32253,33367,31915,32934,35997
45,051,SC,Horry County,36857,38727,40723,42960,42515,41163,40697,38807,40249,43538
45,053,SC,Jasper County,29717,32892,34618,36522,38778,35163,35533,34927,35692,38071
45,055,SC,Kershaw County,41242,40915,43579,46459,44446,45268,42174,41055,46019,48944
45,057,SC,Lancaster County,35865,36064,37321,37169,39898,40286,38312,40372,43479,43785
45,059,SC,Laurens County,33156,35080,36103,35832,40432,36910,36345,35839,36483,39540
45,061,SC,Lee County,26678,27227,27354,30448,30876,28041,29756,28733,30053,33993
45,063,SC,Lexington County,46517,46504,50099,51040,52515,52062,51523,50738,52249,55896
45,065,SC,McCormick County,31478,32330,34118,36573,37676,35557,34963,35209,39413,41447
45,067,SC,Marion County,26593,27283,27774,30364,30832,28437,27917,27726,29140,30963
45,069,SC,Marlboro County,27326,26306,28197,29229,30749,26799,28630,28662,28927,33517
45,071,SC,Newberry County,33920,35245,38300,39766,43570,37263,39054,38024,38808,40485
45,073,SC,Oconee County,39415,39724,40761,42279,42668,39840,42671,42142,42062,44745
45,075,SC,Orangeburg County,29939,31151,31493,33192,32694,33567,32699,31605,33796,34209
45,077,SC,Pickens County,38199,40744,40770,42453,41577,40357,40110,40221,39823,45412
45,079,SC,Richland County,40025,43250,45236,47787,49653,45643,45944,45182,47606,49833
45,081,SC,Saluda County,34771,37245,38742,38968,40295,40819,39570,39689,41552,44271
45,083,SC,Spartanburg County,39501,38197,40237,41160,45000,40278,41888,40687,41327,44873
45,085,SC,Sumter County,33858,34246,35866,38616,38167,37113,36554,40858,39014,41360
45,087,SC,Union County,32128,33243,32803,35887,34915,32361,34125,33981,32717,36872
45,089,SC,Williamsburg County,25276,25690,26672,26745,28902,26639,28083,27750,28121,32008
45,091,SC,York County,47351,47245,46561,54092,51636,50644,51403,51017,51427,58231
46,000,SD,South Dakota,39265,40096,42432,43507,46244,45048,45861,48188,48439,50205
46,003,SD,Aurora County,34566,35953,36422,37680,40874,40900,43934,45615,46581,50593
46,005,SD,Beadle County,34431,35286,37761,37632,40991,42348,39504,43803,46072,47792
46,007,SD,Bennett County,25755,30823,30585,30635,30560,32137,31183,31712,33784,38147
46,009,SD,Bon Homme County,33466,34058,35158,37978,40010,39485,41580,41711,41217,49555
46,011,SD,Brookings County,39278,37731,41251,45120,48270,46733,48290,48233,49554,55745
46,013,SD,Brown County,40974,39385,43544,43777,43140,47378,47803,50115,52239,53783
46,015,SD,Brule County,33004,35412,37348,38576,43627,40113,42604,45265,47417,50318
46,017,SD,Buffalo County,17787,16868,16986,17488,19182,18860,20577,21269,25179,23690
46,019,SD,Butte County,33286,34163,34183,38513,39348,38015,38767,39615,41328,45511
46,021,SD,Campbell County,30882,31652,32797,34594,36665,39048,38767,40855,46053,52378
46,023,SD,Charles Mix County,29082,29778,31361,32550,31548,33135,35122,37448,37422,41305
46,025,SD,Clark County,32220,34365,36624,36697,40536,40806,42413,43496,47901,49583
46,027,SD,Clay County,31222,29174,33188,36538,39784,38421,40492,39870,38484,46102
46,029,SD,Codington County,40536,39360,41976,43084,45020,44548,44999,47282,47400,53087
46,031,SD,Corson County,23136,23436,24967,25204,27591,26426,27233,28770,31312,34512
46,033,SD,Custer County,41412,40376,42930,48539,42952,46441,46565,49649,49902,56272
46,035,SD,Davison County,37846,39604,40495,42373,43691,41441,40972,47100,48941,51512
46,037,SD,Day County,33035,32911,33112,35848,38189,36702,37186,39223,41634,48372
46,039,SD,Deuel County,37747,40171,40498,41097,44641,43678,45772,45700,48946,56304
46,041,SD,Dewey County,28211,29716,28200,29394,31716,29804,31374,33902,33976,37777
46,043,SD,Douglas County,33221,32014,34091,35923,40054,41049,42472,46224,49476,52208
46,045,SD,Edmunds County,37445,38001,39611,40699,53372,46490,48588,49467,55098,55633
46,047,SD,Fall River County,31779,32735,34486,39107,35823,34464,36993,39444,38397,43110
46,049,SD,Faulk County,33445,34347,35749,35208,40976,43600,42633,43030,46371,55042
46,051,SD,Grant County,38542,38407,38680,41730,43211,42559,45436,47131,47740,54698
46,053,SD,Gregory County,27841,27194,27571,28817,31030,31580,31962,33991,35483,38726
46,055,SD,Haakon County,33470,35183,35650,40461,39781,40447,38900,44653,44826,50021
46,057,SD,Hamlin County,38745,38658,40659,40584,47147,46444,49091,50864,52404,60312
46,059,SD,Hand County,36393,37125,37913,39871,43150,42791,43683,41975,50424,55789
46,061,SD,Hanson County,44689,42348,45028,46644,51048,53377,53987,57519,60052,63454
46,063,SD,Harding County,32895,31327,31434,34729,36549,39496,37407,42575,48342,48326
46,065,SD,Hughes County,47411,47296,50906,51395,53742,56239,54989,60677,55273,62684
46,067,SD,Hutchinson County,34520,36893,35124,38165,41976,39880,41592,46309,45791,48833
46,069,SD,Hyde County,35002,35214,36880,37522,39102,40674,38926,44997,50469,51803
46,071,SD,Jackson County,24472,25445,26448,27391,28119,30375,30499,31854,38582,38733
46,073,SD,Jerauld County,33791,33152,34930,35930,39198,39786,37924,47433,45494,51865
46,075,SD,Jones County,31281,32022,31963,36106,36824,38843,38019,40171,44491,49685
46,077,SD,Kingsbury County,35526,35604,37165,40516,41913,41629,47775,46244,48628,54488
46,079,SD,Lake County,39056,39403,41562,42012,47225,45322,46388,49893,50089,57608
46,081,SD,Lawrence County,36574,37816,35911,41356,42757,41227,45424,42495,42927,46307
46,083,SD,Lincoln County,59615,59583,64182,64051,71212,72894,74100,76907,78360,83661
46,085,SD,Lyman County,30035,30750,31130,32330,36466,34318,39774,37914,40874,43865
46,087,SD,McCook County,39642,40584,39384,41892,45644,45730,44915,51365,49638,57753
46,089,SD,McPherson County,27387,26986,27833,29875,31709,31945,35675,35473,38211,42068
46,091,SD,Marshall County,33590,34807,36018,38387,39006,39303,40437,44849,47765,53636
46,093,SD,Meade County,44516,43014,45739,46063,45901,44568,48120,50985,51427,55108
46,095,SD,Mellette County,25433,28439,25992,26893,28866,27455,30003,30170,32164,36672
46,097,SD,Miner County,32285,33628,35451,36281,39067,38370,45947,44316,46311,49990
46,099,SD,Minnehaha County,46718,45700,49708,49467,55138,48443,49954,51431,48932,54595
46,101,SD,Moody County,39352,40101,45899,45751,47368,47045,47162,50307,51945,58600
46,103,SD,Pennington County,40624,41912,43442,44296,46887,46972,45999,48083,49033,51076
46,105,SD,Perkins County,30730,32789,32200,34085,34673,33755,31033,37919,38695,43901
46,107,SD,Potter County,36761,35177,35662,37841,41305,43348,44502,45851,47805,55780
46,109,SD,Roberts County,31687,32008,32435,35124,36451,36718,39057,41407,40759,48482
46,111,SD,Sanborn County,35563,35269,37953,41167,42988,41364,43361,47141,44800,50975
46,113,SD,Shannon County,23434,25487,25358,25964,25867,25048,27307,27200,28406,31352
46,115,SD,Spink County,33547,37010,36226,40016,41918,43905,44272,44455,48823,54912
46,117,SD,Stanley County,45902,46152,46908,48944,52232,51185,50944,53986,54512,62971
46,119,SD,Sully County,41171,39735,40709,41636,46373,48816,48026,55194,56221,63190
46,121,SD,Todd County,22138,22341,23544,24388,27236,24742,26393,26639,28943,32821
46,123,SD,Tripp County,32606,32334,33763,35631,35875,38887,36390,38360,41905,45031
46,125,SD,Turner County,40129,39360,41969,46132,48157,47749,47912,50469,52447,57174
46,127,SD,Union County,52431,51424,54738,56951,61275,58785,65142,66242,64772,73086
46,129,SD,Walworth County,30790,31907,32309,34627,37410,36704,37506,39920,40622,45037
46,135,SD,Yankton County,38240,40371,40055,44160,45642,46028,45297,48147,48284,49930
46,137,SD,Ziebach County,19877,21213,22519,22602,25592,25084,25669,28350,30856,33598
47,000,TN,Tennessee,38945,38947,40368,42389,43610,41715,41461,41691,42743,44760
47,001,TN,Anderson County,38954,37842,41444,42059,44193,43645,45917,41694,41038,45075
47,003,TN,Bedford County,38694,38327,39981,39792,39186,39042,39057,39552,41726,46021
47,005,TN,Benton County,29498,30670,31915,34077,33686,31917,32346,32527,33560,38387
47,007,TN,Bledsoe County,30444,31800,32209,34655,33640,32457,33366,33500,32591,39128
47,009,TN,Blount County,41639,42567,43457,47466,47225,45447,41736,45539,46100,48283
47,011,TN,Bradley County,38003,39628,38336,39362,40532,39569,38558,38667,39821,45485
47,013,TN,Campbell County,28534,27735,28988,31535,30334,31128,31699,29044,32895,34630
47,015,TN,Cannon County,37195,36270,38739,39123,40527,38092,36246,36959,39262,44619
47,017,TN,Carroll County,32247,32079,34824,36886,36091,34747,34566,34979,35591,39169
47,019,TN,Carter County,29834,32707,31169,32287,33874,29854,31145,33772,33094,35675
47,021,TN,Cheatham County,49274,49287,50789,52090,56602,51442,51106,50225,51557,56281
47,023,TN,Chester County,35942,36635,39229,37002,39247,39777,39492,38749,40064,44646
47,025,TN,Claiborne County,28621,29611,29865,29822,31866,31072,29227,34454,33022,35584
47,027,TN,Clay County,25973,25865,27693,27428,28831,27548,28014,27978,29052,33494
47,029,TN,Cocke County,27003,28599,29049,29637,30567,28906,28832,30092,30141,33789
47,031,TN,Coffee County,39704,36677,38106,40738,41072,39882,39321,35571,41328,47117
47,033,TN,Crockett County,32041,33704,34138,34315,41121,32843,37945,34474,35838,40549
47,035,TN,Cumberland County,34061,34675,35861,36424,38360,36347,36214,35873,39522,39032
47,037,TN,Davidson County,41981,40804,42202,46430,46413,46249,43825,43893,44864,48478
47,039,TN,Decatur County,31409,31582,31947,32029,33365,32776,35134,34400,37167,39539
47,041,TN,DeKalb County,33893,33429,35123,36905,37016,34735,35726,37136,35688,40201
47,043,TN,Dickson County,40495,42021,43871,45968,44572,43261,43353,43019,43501,48035
47,045,TN,Dyer County,35447,36161,36805,37925,39484,36356,36735,37766,38121,43443
47,047,TN,Fayette County,44601,45812,47237,54271,51673,53624,53935,49760,52163,60972
47,049,TN,Fentress County,25926,25662,27232,29915,28547,28038,29088,28666,28388,33842
47,051,TN,Franklin County,38407,39826,40651,41528,40890,40432,40247,39935,42066,44849
47,053,TN,Gibson County,33046,34320,33701,34601,36782,33481,35711,36365,35807,42987
47,055,TN,Giles County,35358,36681,37648,37767,39346,38046,35466,39916,38251,43461
47,057,TN,Grainger County,30776,32519,32550,34148,34943,29122,33291,34077,35278,38492
47,059,TN,Greene County,33917,33378,34830,35246,35859,34225,34649,32880,34964,37622
47,061,TN,Grundy County,27034,25657,27121,26844,25619,27373,27494,27428,27915,28331
47,063,TN,Hamblen County,34678,36838,37276,37147,41324,37622,38711,35630,36787,42140
47,065,TN,Hamilton County,40332,41142,42032,45511,47574,43214,44132,42609,47369,49934
47,067,TN,Hancock County,20120,21026,22850,24375,23526,23901,24891,25297,25301,28561
47,069,TN,Hardeman County,30746,30592,32877,33780,36527,33734,31747,31437,32556,37293
47,071,TN,Hardin County,29725,30432,29838,32540,33846,32222,31883,31281,35154,39074
47,073,TN,Hawkins County,34352,32456,35027,37398,34971,36509,37164,37095,36318,38951
47,075,TN,Haywood County,29805,30988,30213,33007,32860,32115,34310,32422,32614,37591
47,077,TN,Henderson County,35451,36139,36910,38126,38822,37746,36347,36392,36983,44373
47,079,TN,Henry County,31219,33035,34252,34936,36471,32760,36247,35270,35892,40238
47,081,TN,Hickman County,32823,31965,34667,39925,39913,38516,35948,35094,36356,36427
47,083,TN,Houston County,32536,32590,34996,36158,34131,32828,35739,36858,37311,41376
47,085,TN,Humphreys County,37128,37440,39834,41662,41093,42310,38300,43987,42056,45793
47,087,TN,Jackson County,29268,29966,30302,30343,31276,31809,31093,31903,32013,36441
47,089,TN,Jefferson County,35323,36389,37773,39580,36815,37411,37279,38174,39970,44034
47,091,TN,Johnson County,25628,25791,27516,30447,28918,27312,29219,30897,30020,33345
47,093,TN,Knox County,41618,42089,44120,45157,45922,45380,44074,45149,46325,50883
47,095,TN,Lake County,23472,24273,25856,26521,26739,25973,27142,26587,26445,31200
47,097,TN,Lauderdale County,29660,29388,31477,33840,32679,33960,32741,31770,31672,34915
47,099,TN,Lawrence County,32817,35773,32718,35762,35634,34254,34637,33963,36536,42404
47,101,TN,Lewis County,31954,32175,33795,34162,34217,33245,33495,31877,35062,38502
47,103,TN,Lincoln County,36961,38566,39717,41536,40473,40108,41022,39246,42178,44396
47,105,TN,Loudon County,45595,45687,46934,48355,49673,51126,47206,50375,49616,57032
47,107,TN,McMinn County,35261,34343,36256,36934,40529,36969,38183,37319,37502,43522
47,109,TN,McNairy County,32730,32499,33476,35686,34064,35114,33139,33738,33110,36808
47,111,TN,Macon County,31955,31845,33198,35410,34474,34710,33036,34262,35341,38791
47,113,TN,Madison County,38351,39780,38765,41029,43168,39195,40670,39510,42488,43370
47,115,TN,Marion County,34289,34857,36235,39059,38965,37067,37672,40136,39170,45635
47,117,TN,Marshall County,38670,36273,38878,43141,41157,41681,40052,40214,41455,46369
47,119,TN,Maury County,43116,42919,45715,46425,46942,43564,45445,42569,43346,49554
47,121,TN,Meigs County,32679,33206,34608,36876,35240,35809,36584,37129,36361,41352
47,123,TN,Monroe County,34243,34234,37088,37823,36713,36314,35833,32720,37850,41667
47,125,TN,Montgomery County,42959,45334,47223,48536,47716,46523,47258,47684,48267,53025
47,127,TN,Moore County,42722,43083,44707,47106,46045,46494,45066,48229,47091,55598
47,129,TN,Morgan County,30387,29958,32399,35026,34348,34348,35322,35266,36170,40948
47,131,TN,Obion County,34747,30967,37604,37889,37503,38157,38530,38429,38718,37256
47,133,TN,Overton County,30081,30425,31543,32146,32635,32574,33230,32308,33220,38337
47,135,TN,Perry County,29752,30801,31329,33014,33179,32054,31486,31505,31493,36091
47,137,TN,Pickett County,27101,27189,28637,27956,29422,29945,30016,31518,32023,35568
47,139,TN,Polk County,32438,31736,33463,34660,33932,34441,35083,35628,36595,40538
47,141,TN,Putnam County,33355,33027,35336,36131,36398,33092,35225,35053,34060,38561
47,143,TN,Rhea County,33818,33200,34442,37682,37437,33946,36308,34920,40682,42320
47,145,TN,Roane County,38172,38274,40829,41897,41061,39007,42620,42542,41499,45554
47,147,TN,Robertson County,46379,49256,46503,50528,48055,50539,51074,48179,54065,54121
47,149,TN,Rutherford County,49915,48400,48924,51307,54335,53983,51815,52586,53566,60392
47,151,TN,Scott County,26868,26992,27432,30340,28422,28914,29792,29882,29556,30295
47,153,TN,Sequatchie County,34498,35147,36916,38683,39372,37810,38082,38008,38695,49840
47,155,TN,Sevier County,37105,37909,39394,40312,40378,41466,39349,40353,42490,43009
47,157,TN,Shelby County,39128,40917,41274,44373,45722,41880,43859,44051,44382,46396
47,159,TN,Smith County,37872,39065,42203,43701,44536,40163,39330,42182,42927,47839
47,161,TN,Stewart County,35923,35554,38072,44490,41268,38410,40329,40508,41685,47528
47,163,TN,Sullivan County,36562,35375,36801,39706,41115,37672,36337,39564,38647,42545
47,165,TN,Sumner County,48527,51488,53083,51247,55305,54012,48502,52704,55100,58866
47,167,TN,Tipton County,44137,49191,46084,49893,47850,50557,47824,50401,51246,57143
47,169,TN,Trousdale County,33973,34652,37141,39212,39008,38985,35824,38541,41823,45314
47,171,TN,Unicoi County,33704,34796,35168,35042,36316,35579,35976,33522,36786,39998
47,173,TN,Union County,29287,30129,31728,31779,33795,32810,32533,35740,33866,37838
47,175,TN,Van Buren County,31469,31970,30365,33993,33211,31881,31455,32896,35201,40463
47,177,TN,Warren County,33032,32928,33289,38210,35107,33836,33265,32823,33576,39576
47,179,TN,Washington County,36373,38411,37416,40267,42571,39876,41702,41358,42371,42950
47,181,TN,Wayne County,28763,29313,28924,31281,32471,32562,32334,29883,32016,36520
47,183,TN,Weakley County,31780,32469,34035,34725,34442,34767,34782,34457,37595,37662
47,185,TN,White County,31551,31977,32879,33654,32699,33150,33251,33094,34534,37499
47,187,TN,Williamson County,79692,79053,81898,83924,93166,87474,82273,90207,93003,99340
47,189,TN,Wilson County,54692,56077,59825,60154,59796,60616,56270,59769,57676,64323
48,000,TX,Texas,41645,42165,44943,47563,50049,48286,48622,49390,50747,51952
48,001,TX,Anderson County,31884,34915,35729,37973,45551,36991,40482,38558,41530,44973
48,003,TX,Andrews County,40493,40223,42257,48020,49043,53669,51339,52865,57690,69084
48,005,TX,Angelina County,35749,37146,39342,37953,37782,38752,38954,39169,39747,45046
48,007,TX,Aransas County,31869,32963,35808,38281,40789,40101,38516,38887,40883,45572
48,009,TX,Archer County,43330,45146,41951,49458,51616,51500,51895,52318,55459,62280
48,011,TX,Armstrong County,40857,42671,44063,46289,47097,48164,48738,49501,50040,57147
48,013,TX,Atascosa County,34699,35934,39749,40186,41883,39190,42439,41236,44828,50965
48,015,TX,Austin County,42898,43684,46603,50277,49721,50558,50154,48209,51448,57066
48,017,TX,Bailey County,28841,29711,31507,30933,33331,35294,35476,35816,38504,41101
48,019,TX,Bandera County,40522,41338,44656,43260,48688,45647,46678,46652,48492,54836
48,021,TX,Bastrop County,44223,46501,50304,51563,52129,48788,49812,51947,50024,54236
48,023,TX,Baylor County,26873,26750,28292,30539,32236,31858,32111,32208,33164,37996
48,025,TX,Bee County,28392,29886,32014,34714,35695,37165,36462,36048,39070,45387
48,027,TX,Bell County,38253,41386,42849,47434,49448,45796,49338,45797,48391,51925
48,029,TX,Bexar County,38832,42063,42833,44587,45794,45315,47724,46589,49651,50700
48,031,TX,Blanco County,43264,44511,49072,49320,49446,48866,46981,54000,52668,60378
48,033,TX,Borden County,37739,36817,38329,41783,44822,46729,47938,51426,58489,66369
48,035,TX,Bosque County,35734,37033,41289,41137,41871,42868,40732,41361,40763,46595
48,037,TX,Bowie County,35157,33688,38658,41822,39531,40634,42272,43364,40574,44304
48,039,TX,Brazoria County,52483,50795,56805,60784,63959,66516,64242,62180,64883,69796
48,041,TX,Brazos County,32228,31702,35563,38039,38592,35360,37468,37623,40064,42450
48,043,TX,Brewster County,30467,31466,30743,33158,34189,34758,37200,43896,39235,42959
48,045,TX,Briscoe County,29635,30640,33181,34911,34442,35104,35931,38372,35983,43817
48,047,TX,Brooks County,21717,21398,22392,24208,25341,25052,26027,24567,26857,30421
48,049,TX,Brown County,32728,33990,35853,37664,40279,35876,37512,38466,43303,42031
48,051,TX,Burleson County,35141,36117,37942,41404,42829,38898,41273,42025,43561,49824
48,053,TX,Burnet County,42297,43781,45984,48510,48321,46327,49195,44636,49685,53528
48,055,TX,Caldwell County,37250,38996,39268,43846,45151,40218,41749,40721,42963,49586
48,057,TX,Calhoun County,35770,38860,39070,41822,43123,42463,42745,43339,44736,54739
48,059,TX,Callahan County,34235,35516,37043,38736,41493,41950,40614,43074,41874,45989
48,061,TX,Cameron County,26719,25916,27877,29589,30950,30760,31624,31902,31080,35445
48,063,TX,Camp County,32360,33319,34770,36423,38435,35929,37704,36393,37232,41595
48,065,TX,Carson County,38724,41245,44722,47669,50493,55673,51311,55250,53302,64391
48,067,TX,Cass County,30984,32156,34667,34181,36378,37065,34556,36061,36172,41012
48,069,TX,Castro County,33536,34170,33816,34831,36748,34706,35973,38175,40710,44428
48,071,TX,Chambers County,54474,53961,58221,62164,66033,68478,69491,69378,73031,82223
48,073,TX,Cherokee County,30223,33172,34199,35413,35906,35821,34910,35119,35202,40470
48,075,TX,Childress County,28147,29860,30924,32218,33634,32886,35171,33780,34731,37252
48,077,TX,Clay County,39004,41560,43474,46535,48445,49761,47434,48358,51960,55084
48,079,TX,Cochran County,29658,30193,30541,32832,34388,33343,35496,38276,35652,40931
48,081,TX,Coke County,30092,30657,31831,33812,35848,42936,35754,37441,37891,42764
48,083,TX,Coleman County,27032,27187,28182,30457,30777,30488,30637,31865,32231,36253
48,085,TX,Collin County,75709,71419,74681,80059,81875,77905,77862,82765,81992,84136
48,087,TX,Collingsworth County,28352,29047,30515,32049,31486,31452,32949,34634,35484,38848
48,089,TX,Colorado County,33865,35111,36222,39317,39441,41073,41395,42451,40702,46140
48,091,TX,Comal County,50246,53643,58702,58589,61393,62642,61573,59754,59081,73717
48,093,TX,Comanche County,30495,30578,31889,34537,34516,35715,34878,35296,36522,38494
48,095,TX,Concho County,29504,32122,33636,35580,37505,36765,33711,35514,37147,42968
48,097,TX,Cooke County,41200,42857,44047,47684,49705,49790,45428,49127,51473,58278
48,099,TX,Coryell County,35110,39129,41665,44697,48308,42853,45431,47864,46132,52338
48,101,TX,Cottle County,27257,28011,27718,30558,29462,28902,31892,32656,30660,35512
48,103,TX,Crane County,38978,39492,42052,46376,50114,51485,50356,49831,55599,64743
48,105,TX,Crockett County,34351,33903,36535,39759,42223,43581,42329,44331,46713,54910
48,107,TX,Crosby County,29452,29560,30682,32771,33294,31803,33332,32661,36492,38895
48,109,TX,Culberson County,24672,26228,26168,28452,30084,30085,30666,31186,31430,36233
48,111,TX,Dallam County,30619,29177,31885,36101,37192,35022,37454,43454,40312,46361
48,113,TX,Dallas County,41947,42791,44894,46468,47155,46044,46909,47335,47343,48930
48,115,TX,Dawson County,27963,29309,29719,31408,40590,34901,33938,37492,36312,41697
48,117,TX,Deaf Smith County,29045,30719,33385,34194,35710,33680,36638,36073,39481,41392
48,119,TX,Delta County,31122,33043,33441,34975,35494,35216,36193,34968,37515,41784
48,121,TX,Denton County,62234,61825,67078,71296,73678,70724,68671,70243,71338,77072
48,123,TX,DeWitt County,30190,31711,32910,34806,40225,36273,36611,38620,40515,49748
48,125,TX,Dickens County,25292,26645,28598,29579,30343,30591,32669,32925,32829,38981
48,127,TX,Dimmit County,24069,24260,25656,25803,27895,27543,29685,30503,33342,39114
48,129,TX,Donley County,29089,30561,33208,34093,35875,34152,34967,34606,35081,38326
48,131,TX,Duval County,25983,25715,26420,29968,33127,30199,30365,31294,33223,38568
48,133,TX,Eastland County,29430,30481,31426,33835,35258,32844,32913,36761,37916,43364
48,135,TX,Ector County,34138,35597,39191,44107,46868,43935,42339,47930,49784,57025
48,137,TX,Edwards County,27521,27942,27971,30120,31434,30517,32643,33102,34388,38903
48,139,TX,Ellis County,50439,51657,54974,55617,63500,57943,57929,60931,58016,63441
48,141,TX,El Paso County,32046,31340,32354,35116,36519,36078,36064,39116,40092,41058
48,143,TX,Erath County,32270,35112,35311,37421,40399,36584,38068,38860,38636,43973
48,145,TX,Falls County,27818,28332,29861,30265,32844,31585,30576,33125,34388,37494
48,147,TX,Fannin County,35434,37549,39536,40840,41320,41521,40891,39985,43183,45980
48,149,TX,Fayette County,39583,39723,40001,45005,45141,46036,45123,44862,46907,55113
48,151,TX,Fisher County,30287,30936,32385,33855,34838,35942,35794,38717,38963,44655
48,153,TX,Floyd County,28460,28223,30298,31264,32794,31401,33345,35399,34503,40073
48,155,TX,Foard County,25190,25535,27503,29032,30176,28537,31479,30488,32041,36835
48,157,TX,Fort Bend County,65488,70202,74815,77016,83968,80548,76758,82147,86037,91352
48,159,TX,Franklin County,35830,36789,37942,40152,39830,40142,40579,40936,40892,45602
48,161,TX,Freestone County,34982,36686,38206,40664,41153,43076,42266,44564,45402,48727
48,163,TX,Frio County,25082,26690,27936,29583,31072,29961,30820,31996,32276,38902
48,165,TX,Gaines County,32430,35354,36504,38530,40489,42970,39111,43703,46659,54059
48,167,TX,Galveston County,45735,46012,52176,52392,57950,55883,57124,58106,59588,62591
48,169,TX,Garza County,30678,30880,32201,35571,37815,44574,38400,39004,39988,51712
48,171,TX,Gillespie County,41702,41985,45386,49818,57244,49740,47216,51981,51132,55040
48,173,TX,Glasscock County,41100,42566,45741,47583,52364,52384,54354,59309,55394,72533
48,175,TX,Goliad County,38038,38218,40044,44571,45273,44733,42646,43737,46400,52514
48,177,TX,Gonzales County,29472,31070,32651,33751,34613,33123,34166,36408,36006,40539
48,179,TX,Gray County,34740,33482,37539,40890,44888,38384,42701,41488,43131,52648
48,181,TX,Grayson County,38752,39655,42839,44392,45669,43229,44356,44080,46127,47083
48,183,TX,Gregg County,38333,37436,39923,40900,45792,43049,41623,43356,43321,50163
48,185,TX,Grimes County,33760,36117,37730,38799,42415,39494,39959,41981,42674,48387
48,187,TX,Guadalupe County,47662,49127,52635,52862,61979,57817,58799,57576,62141,62858
48,189,TX,Hale County,31228,31371,33123,35556,35802,35144,35640,36142,40118,42387
48,191,TX,Hall County,24405,26933,25695,27688,29089,26746,29302,30376,28656,33241
48,193,TX,Hamilton County,32697,33179,35162,37194,37884,38241,38179,37936,37386,43256
48,195,TX,Hansford County,35974,36216,39363,44826,45291,44690,43338,50505,51038,57313
48,197,TX,Hardeman County,29083,30507,32290,33602,34007,33657,33640,34294,34601,40364
48,199,TX,Hardin County,41677,43511,46127,52798,50477,53677,49556,52514,52318,55699
48,201,TX,Harris County,41922,44085,47159,49977,52391,50577,50437,50924,51298,53360
48,203,TX,Harrison County,35620,36807,39991,40873,45016,43503,44506,44427,44958,47321
48,205,TX,Hartley County,41555,47122,46834,51456,54316,54915,57589,60548,61498,70992
48,207,TX,Haskell County,26452,26636,27540,29237,32817,31007,30845,32493,31505,37629
48,209,TX,Hays County,47287,45060,52703,55132,57410,53113,57051,56557,55819,62090
48,211,TX,Hemphill County,44236,43986,45850,52192,56489,60361,55391,58502,60499,75574
48,213,TX,Henderson County,33038,33993,35135,38990,40145,39007,37137,38191,38017,42248
48,215,TX,Hidalgo County,26375,24808,28538,30153,30513,30360,33070,31021,33393,35964
48,217,TX,Hill County,33280,34163,37296,38849,38020,39028,38583,39184,37610,43281
48,219,TX,Hockley County,33841,36987,36739,42113,42371,41086,40334,42710,46010,52421
48,221,TX,Hood County,47382,47435,52019,52730,58205,55169,52633,48622,56591,63337
48,223,TX,Hopkins County,33267,35176,36597,39105,39912,37151,40446,40441,40228,44260
48,225,TX,Houston County,28630,30146,29380,33497,33272,32635,33198,31892,33650,37972
48,227,TX,Howard County,31927,33619,35812,37285,38661,36929,39022,41125,42256,50601
48,229,TX,Hudspeth County,22177,23426,23096,25095,26625,27053,26993,28624,30043,34534
48,231,TX,Hunt County,38268,40796,38088,43330,45396,42160,41841,47394,42821,47291
